,uid,datetime,lat,lng
32068,107a,2019-01-07 23:43:29.221673,33.97914955229861,-6.868057335658201
32069,107a,2019-01-08 02:52:35.377593,33.9804952105402,-6.870385738101084
32070,107a,2019-01-08 05:34:00.649703,33.96890880274033,-6.8783905539171695
32071,107a,2019-01-08 08:35:23.865893,33.97623200235488,-6.8652904200343565
32072,107a,2019-01-08 15:12:58.767952,33.981652099226075,-6.864642726443737
32073,107a,2019-01-08 18:05:48.610525,33.97914955229861,-6.868057335658201
32074,107a,2019-01-09 00:27:25.536999,33.97726948786308,-6.86983823776245
32075,107a,2019-01-09 04:13:30.654072,33.9804952105402,-6.870385738101084
32076,107a,2019-01-09 06:08:51.261827,33.98412737830974,-6.857047701483386
32077,107a,2019-01-09 08:51:25.908928,33.98435573983036,-6.860486876500041
32078,107a,2019-01-09 15:57:17.579387,33.97726948786308,-6.86983823776245
32079,107a,2019-01-09 16:57:25.487150,33.97914955229861,-6.868057335658201
32080,107a,2019-01-09 19:32:30.267294,33.9804952105402,-6.870385738101084
32081,107a,2019-01-09 21:27:39.834125,33.97623200235488,-6.8652904200343565
32082,107a,2019-01-10 02:27:35.169125,33.98435573983036,-6.860486876500041
32083,107a,2019-01-10 03:27:04.594029,33.981673316211584,-6.858888554775855
32084,107a,2019-01-10 06:34:11.250760,33.9804952105402,-6.870385738101084
32085,107a,2019-01-10 08:45:15.596961,33.97623200235488,-6.8652904200343565
32086,107a,2019-01-10 12:42:32.605163,33.97914955229861,-6.868057335658201
32087,107a,2019-01-10 14:13:05.252579,33.9804952105402,-6.870385738101084
32088,107a,2019-01-10 19:40:42.032026,33.97726948786308,-6.86983823776245
32089,107a,2019-01-11 00:22:23.871046,33.96890880274033,-6.8783905539171695
32090,107a,2019-01-11 02:20:55.296395,33.97623200235488,-6.8652904200343565
32091,107a,2019-01-11 03:57:05.626569,33.97914955229861,-6.868057335658201
32092,107a,2019-01-11 11:59:25.320842,33.97623200235488,-6.8652904200343565
32093,107a,2019-01-11 14:45:01.689601,33.96586834696448,-6.871742654743565
32094,107a,2019-01-11 15:56:54.715317,33.97726948786308,-6.86983823776245
32095,107a,2019-01-11 16:50:09.076763,33.97914955229861,-6.868057335658201
32096,107a,2019-01-11 18:32:10.170318,33.97726948786308,-6.86983823776245
32097,107a,2019-01-12 02:00:40.773791,33.97914955229861,-6.868057335658201
32098,107a,2019-01-12 03:17:41.038276,33.98182246082653,-6.862757194575937
32099,107a,2019-01-12 05:53:01.227994,33.97623200235488,-6.8652904200343565
32100,107a,2019-01-12 10:01:01.500912,33.97914955229861,-6.868057335658201
32101,107a,2019-01-12 12:22:30.473770,33.97726948786308,-6.86983823776245
32102,107a,2019-01-12 13:12:55.775345,33.97623200235488,-6.8652904200343565
32103,107a,2019-01-12 14:34:29.338269,33.98182246082653,-6.862757194575937
32104,107a,2019-01-12 16:02:51.430385,33.98182246082653,-6.862757194575937
32105,107a,2019-01-13 07:17:34.025670,33.97623200235488,-6.8652904200343565
32106,107a,2019-01-13 09:03:55.952977,33.97726948786308,-6.86983823776245
32107,107a,2019-01-13 10:35:43.842716,33.98182246082653,-6.862757194575937
32108,107a,2019-01-13 12:32:36.427956,33.97623200235488,-6.8652904200343565
32109,107a,2019-01-13 20:06:36.028030,33.97914955229861,-6.868057335658201
32110,107a,2019-01-13 22:14:23.344375,33.97726948786308,-6.86983823776245
32111,107a,2019-01-13 23:21:40.635993,33.97623200235488,-6.8652904200343565
32112,107a,2019-01-14 00:51:22.921149,33.97914955229861,-6.868057335658201
32113,107a,2019-01-14 05:47:10.224734,33.97726948786308,-6.86983823776245
32114,107a,2019-01-14 07:04:02.196204,33.97623200235488,-6.8652904200343565
32115,107a,2019-01-14 08:47:42.781765,33.97623200235488,-6.8652904200343565
32116,107a,2019-01-14 10:08:39.860039,33.97726948786308,-6.86983823776245
32117,107a,2019-01-14 11:30:55.999830,33.97914955229861,-6.868057335658201
32118,107a,2019-01-14 15:01:00.561354,33.9804952105402,-6.870385738101084
32119,107a,2019-01-14 16:04:14.780210,33.97914955229861,-6.868057335658201
32120,107a,2019-01-14 18:41:39.938974,33.97726948786308,-6.86983823776245
32121,107a,2019-01-14 20:35:05.664545,33.97914955229861,-6.868057335658201
32122,107a,2019-01-14 22:09:09.560516,33.97335103208391,-6.873990833698212
32123,107a,2019-01-15 03:16:22.534566,33.96586834696448,-6.871742654743565
32124,108a,2019-01-01 09:51:04.800531,33.97623200235488,-6.8652904200343565
32125,108a,2019-01-01 10:47:23.130240,33.987331186714435,-6.861415704117452
32126,108a,2019-01-01 12:58:31.207298,33.98069037540171,-6.8668030336053
32127,108a,2019-01-01 15:02:30.278616,33.98069037540171,-6.8668030336053
32128,108a,2019-01-01 19:46:59.620659,33.97623200235488,-6.8652904200343565
32129,108a,2019-01-01 21:26:04.211801,33.98642360598541,-6.855036418495063
32130,108a,2019-01-02 02:06:19.219654,33.97623200235488,-6.8652904200343565
32131,108a,2019-01-02 03:00:45.758322,33.98069037540171,-6.8668030336053
32132,108a,2019-01-02 07:38:57.737797,33.97914955229861,-6.868057335658201
32133,108a,2019-01-02 09:37:10.898244,33.98069037540171,-6.8668030336053
32134,108a,2019-01-02 12:17:28.593855,33.97623200235488,-6.8652904200343565
32135,108a,2019-01-02 16:10:20.310114,33.98069037540171,-6.8668030336053
32136,108a,2019-01-02 19:26:29.099445,33.97726948786308,-6.86983823776245
32137,108a,2019-01-02 20:40:45.003352,33.981652099226075,-6.864642726443737
32138,108a,2019-01-03 01:15:11.516288,33.98182246082653,-6.862757194575937
32139,108a,2019-01-03 02:35:27.070097,33.97623200235488,-6.8652904200343565
32140,108a,2019-01-03 06:32:24.062015,33.97726948786308,-6.86983823776245
32141,108a,2019-01-03 08:53:27.058863,33.969692126482826,-6.870414796290888
32142,108a,2019-01-03 12:29:14.359302,33.97914955229861,-6.868057335658201
32143,108a,2019-01-03 13:24:07.785091,33.97623200235488,-6.8652904200343565
32144,108a,2019-01-03 14:30:43.729097,33.97726948786308,-6.86983823776245
32145,108a,2019-01-03 16:04:37.327701,33.97623200235488,-6.8652904200343565
32146,108a,2019-01-04 01:28:06.289551,33.97623200235488,-6.8652904200343565
32147,108a,2019-01-04 03:18:59.489056,33.97914955229861,-6.868057335658201
32148,108a,2019-01-04 05:24:36.247124,33.98069037540171,-6.8668030336053
32149,108a,2019-01-04 10:24:12.218637,33.9804952105402,-6.870385738101084
32150,108a,2019-01-04 11:41:27.027022,33.98069037540171,-6.8668030336053
32151,108a,2019-01-04 15:21:41.171383,33.97914955229861,-6.868057335658201
32152,108a,2019-01-04 16:57:40.312112,33.97623200235488,-6.8652904200343565
32153,108a,2019-01-04 21:05:12.013394,33.97914955229861,-6.868057335658201
32154,108a,2019-01-04 22:20:36.813294,33.981652099226075,-6.864642726443737
32155,108a,2019-01-05 00:13:05.645235,33.97623200235488,-6.8652904200343565
32156,108a,2019-01-05 03:12:51.957242,33.98435573983036,-6.860486876500041
32157,108a,2019-01-05 05:34:15.025599,33.981652099226075,-6.864642726443737
32158,108a,2019-01-05 07:06:02.591983,33.98435573983036,-6.860486876500041
32159,108a,2019-01-05 10:35:16.652473,33.97914955229861,-6.868057335658201
32160,108a,2019-01-05 12:54:12.807596,33.97914955229861,-6.868057335658201
32161,108a,2019-01-05 14:03:19.052938,33.981652099226075,-6.864642726443737
32162,108a,2019-01-05 15:41:44.286031,33.97623200235488,-6.8652904200343565
32163,108a,2019-01-05 16:38:23.399412,33.97726948786308,-6.86983823776245
32164,108a,2019-01-05 19:34:53.873652,33.98069037540171,-6.8668030336053
32165,108a,2019-01-05 23:02:41.321011,33.98182246082653,-6.862757194575937
32166,108a,2019-01-06 00:09:35.957688,33.97726948786308,-6.86983823776245
32167,108a,2019-01-06 01:50:33.032845,33.98435573983036,-6.860486876500041
32168,108a,2019-01-06 03:04:46.061020,33.981652099226075,-6.864642726443737
32169,108a,2019-01-06 04:46:09.701245,33.98182246082653,-6.862757194575937
32170,108a,2019-01-06 07:24:57.622089,33.98435573983036,-6.860486876500041
32171,108a,2019-01-06 10:52:29.240221,33.981652099226075,-6.864642726443737
32172,108a,2019-01-06 12:14:26.214769,33.98069037540171,-6.8668030336053
32173,108a,2019-01-06 21:29:21.613831,33.98069037540171,-6.8668030336053
32174,108a,2019-01-07 02:30:38.871942,33.981652099226075,-6.864642726443737
32175,108a,2019-01-07 04:29:45.924242,33.98069037540171,-6.8668030336053
32176,108a,2019-01-07 05:51:19.437404,33.97914955229861,-6.868057335658201
32177,108a,2019-01-07 11:25:11.103754,33.97914955229861,-6.868057335658201
32178,108a,2019-01-07 14:06:34.192829,33.97623200235488,-6.8652904200343565
32179,108a,2019-01-07 15:59:33.733824,33.97726948786308,-6.86983823776245
32180,108a,2019-01-07 17:52:56.308191,33.97623200235488,-6.8652904200343565
32181,108a,2019-01-07 18:43:53.616644,33.97726948786308,-6.86983823776245
32182,108a,2019-01-07 20:30:39.177816,33.97726948786308,-6.86983823776245
32183,108a,2019-01-08 03:57:27.349934,33.9804952105402,-6.870385738101084
32184,108a,2019-01-08 05:45:32.507833,33.98787555799581,-6.857498831548358
32185,108a,2019-01-08 06:44:46.198852,33.97623200235488,-6.8652904200343565
32186,108a,2019-01-08 08:57:56.091876,33.987331186714435,-6.861415704117452
32187,108a,2019-01-08 10:31:07.287669,33.97914955229861,-6.868057335658201
32188,108a,2019-01-08 12:25:20.767730,33.97726948786308,-6.86983823776245
32189,108a,2019-01-08 14:01:41.289328,33.969692126482826,-6.870414796290888
32190,108a,2019-01-08 16:26:29.649158,33.98069037540171,-6.8668030336053
32191,108a,2019-01-08 17:50:25.944074,33.98069037540171,-6.8668030336053
32192,108a,2019-01-08 19:16:39.967309,33.97914955229861,-6.868057335658201
32193,108a,2019-01-08 20:23:49.172920,33.97623200235488,-6.8652904200343565
32194,108a,2019-01-09 00:55:48.216823,33.981652099226075,-6.864642726443737
32195,108a,2019-01-09 02:45:56.733154,33.97726948786308,-6.86983823776245
32196,108a,2019-01-09 04:00:44.879226,33.98182246082653,-6.862757194575937
32197,108a,2019-01-09 09:51:11.230892,33.98182246082653,-6.862757194575937
32198,108a,2019-01-10 02:25:25.265416,33.97623200235488,-6.8652904200343565
32199,108a,2019-01-10 08:24:53.448394,33.98435573983036,-6.860486876500041
32200,108a,2019-01-10 09:59:30.532870,33.97726948786308,-6.86983823776245
32201,108a,2019-01-11 12:02:30.653080,33.96586834696448,-6.871742654743565
32202,108a,2019-01-11 13:09:21.313901,33.97726948786308,-6.86983823776245
32203,108a,2019-01-11 14:51:51.579503,33.97914955229861,-6.868057335658201
32204,108a,2019-01-11 17:11:56.424801,33.98069037540171,-6.8668030336053
32205,108a,2019-01-11 19:19:08.934945,33.98412737830974,-6.857047701483386
32206,108a,2019-01-11 21:14:44.636838,33.97623200235488,-6.8652904200343565
32207,108a,2019-01-11 23:19:16.085474,33.97726948786308,-6.86983823776245
32208,108a,2019-01-12 01:45:22.895954,33.97914955229861,-6.868057335658201
32209,108a,2019-01-12 04:44:53.357994,33.97726948786308,-6.86983823776245
32210,108a,2019-01-12 14:47:47.942800,33.97623200235488,-6.8652904200343565
32211,108a,2019-01-12 17:45:26.613799,33.98069037540171,-6.8668030336053
32212,108a,2019-01-13 01:13:39.910787,33.98435573983036,-6.860486876500041
32213,108a,2019-01-13 05:42:50.964761,33.97623200235488,-6.8652904200343565
32214,108a,2019-01-13 07:42:45.655204,33.97914955229861,-6.868057335658201
32215,108a,2019-01-13 09:41:53.992202,33.98069037540171,-6.8668030336053
32216,108a,2019-01-13 15:08:28.020683,33.97914955229861,-6.868057335658201
32217,108a,2019-01-13 20:49:43.875354,33.96890880274033,-6.8783905539171695
32218,108a,2019-01-13 22:14:24.283836,33.96586834696448,-6.871742654743565
32219,108a,2019-01-14 00:37:05.536667,33.98435573983036,-6.860486876500041
32220,108a,2019-01-14 03:05:42.829296,33.96890880274033,-6.8783905539171695
32221,108a,2019-01-14 04:28:30.123505,33.97914955229861,-6.868057335658201
32222,108a,2019-01-14 09:08:26.502536,33.97623200235488,-6.8652904200343565
32223,108a,2019-01-14 11:56:53.155743,33.97726948786308,-6.86983823776245
32224,108a,2019-01-14 13:42:23.267960,33.9804952105402,-6.870385738101084
32225,108a,2019-01-14 14:34:50.527025,33.981673316211584,-6.858888554775855
32226,108a,2019-01-14 17:48:01.281717,33.981652099226075,-6.864642726443737
32227,108a,2019-01-14 19:08:49.537223,33.97623200235488,-6.8652904200343565
32228,108a,2019-01-14 22:00:14.835128,33.9804952105402,-6.870385738101084
32229,108a,2019-01-15 04:17:08.685607,33.969692126482826,-6.870414796290888
32230,108a,2019-01-15 06:29:36.032105,33.97914955229861,-6.868057335658201
32231,109a,2019-01-01 08:00:00.000000,33.981673316211584,-6.858888554775855
32232,109a,2019-01-01 12:29:53.907415,33.98182246082653,-6.862757194575937
32233,109a,2019-01-01 17:25:56.749107,33.97726948786308,-6.86983823776245
32234,109a,2019-01-01 18:35:57.290618,33.98412737830974,-6.857047701483386
32235,109a,2019-01-01 20:29:50.133602,33.981673316211584,-6.858888554775855
32236,109a,2019-01-01 22:47:33.843824,33.981673316211584,-6.858888554775855
32237,109a,2019-01-02 01:03:20.352100,33.981673316211584,-6.858888554775855
32238,109a,2019-01-02 05:08:33.471401,33.98182246082653,-6.862757194575937
32239,109a,2019-01-02 07:16:59.403523,33.981673316211584,-6.858888554775855
32240,109a,2019-01-02 08:28:21.621627,33.98182246082653,-6.862757194575937
32241,109a,2019-01-02 09:19:14.828107,33.981673316211584,-6.858888554775855
32242,109a,2019-01-02 16:42:42.572622,33.97726948786308,-6.86983823776245
32243,109a,2019-01-02 18:35:17.674876,33.981673316211584,-6.858888554775855
32244,109a,2019-01-02 21:24:25.391657,33.981673316211584,-6.858888554775855
32245,109a,2019-01-03 00:18:47.838017,33.98182246082653,-6.862757194575937
32246,109a,2019-01-03 03:08:23.384972,33.981673316211584,-6.858888554775855
32247,109a,2019-01-03 05:00:06.945451,33.97623200235488,-6.8652904200343565
32248,109a,2019-01-03 06:33:40.816882,33.96586834696448,-6.871742654743565
32249,109a,2019-01-03 07:25:40.787465,33.98182246082653,-6.862757194575937
32250,109a,2019-01-03 09:41:48.398265,33.981652099226075,-6.864642726443737
32251,109a,2019-01-03 13:33:02.115507,33.98182246082653,-6.862757194575937
32252,109a,2019-01-03 14:44:31.652253,33.981652099226075,-6.864642726443737
32253,109a,2019-01-03 18:12:27.750807,33.981673316211584,-6.858888554775855
32254,109a,2019-01-03 21:20:47.198049,33.98412737830974,-6.857047701483386
32255,109a,2019-01-03 23:49:37.014486,33.98412737830974,-6.857047701483386
32256,109a,2019-01-04 01:14:21.677809,33.98182246082653,-6.862757194575937
32257,109a,2019-01-04 05:09:08.363625,33.98412737830974,-6.857047701483386
32258,109a,2019-01-04 06:45:43.423781,33.98412737830974,-6.857047701483386
32259,109a,2019-01-04 08:12:03.049082,33.97726948786308,-6.86983823776245
32260,109a,2019-01-04 09:22:56.949754,33.96586834696448,-6.871742654743565
32261,109a,2019-01-04 11:38:26.109342,33.96890880274033,-6.8783905539171695
32262,109a,2019-01-04 16:12:15.679096,33.97623200235488,-6.8652904200343565
32263,109a,2019-01-04 17:33:05.313309,33.981652099226075,-6.864642726443737
32264,109a,2019-01-05 02:30:01.396737,33.97726948786308,-6.86983823776245
32265,109a,2019-01-05 06:42:16.091287,33.98412737830974,-6.857047701483386
32266,109a,2019-01-05 10:18:57.802502,33.98435573983036,-6.860486876500041
32267,109a,2019-01-05 12:05:26.594429,33.98412737830974,-6.857047701483386
32268,109a,2019-01-05 17:13:23.775468,33.97623200235488,-6.8652904200343565
32269,109a,2019-01-05 19:14:52.890988,33.981673316211584,-6.858888554775855
32270,109a,2019-01-05 22:09:01.732638,33.98435573983036,-6.860486876500041
32271,109a,2019-01-06 00:47:32.816936,33.981652099226075,-6.864642726443737
32272,109a,2019-01-06 02:36:42.785763,33.981673316211584,-6.858888554775855
32273,109a,2019-01-06 04:19:14.924646,33.981673316211584,-6.858888554775855
32274,109a,2019-01-06 05:43:20.616247,33.98182246082653,-6.862757194575937
32275,109a,2019-01-06 11:09:11.591609,33.98435573983036,-6.860486876500041
32276,109a,2019-01-06 12:11:52.277496,33.97726948786308,-6.86983823776245
32277,109a,2019-01-06 15:44:41.221445,33.96586834696448,-6.871742654743565
32278,109a,2019-01-07 01:23:03.022053,33.98435573983036,-6.860486876500041
32279,109a,2019-01-07 03:05:02.477819,33.98182246082653,-6.862757194575937
32280,109a,2019-01-07 06:41:12.700416,33.98435573983036,-6.860486876500041
32281,109a,2019-01-07 09:27:57.149943,33.98412737830974,-6.857047701483386
32282,109a,2019-01-07 10:27:39.372179,33.98435573983036,-6.860486876500041
32283,109a,2019-01-07 11:28:06.429573,33.98642360598541,-6.855036418495063
32284,109a,2019-01-07 13:42:11.177925,33.97726948786308,-6.86983823776245
32285,109a,2019-01-07 14:37:07.823612,33.981673316211584,-6.858888554775855
32286,109a,2019-01-08 01:31:41.507811,33.97623200235488,-6.8652904200343565
32287,109a,2019-01-08 03:17:36.227028,33.97726948786308,-6.86983823776245
32288,109a,2019-01-08 04:17:39.996611,33.981673316211584,-6.858888554775855
32289,109a,2019-01-08 05:48:51.467096,33.981652099226075,-6.864642726443737
32290,109a,2019-01-08 11:08:48.328650,33.98412737830974,-6.857047701483386
32291,109a,2019-01-08 14:10:28.691812,33.981652099226075,-6.864642726443737
32292,109a,2019-01-08 15:16:11.282101,33.98412737830974,-6.857047701483386
32293,109a,2019-01-08 17:43:13.059159,33.97726948786308,-6.86983823776245
32294,109a,2019-01-08 19:39:25.286679,33.98412737830974,-6.857047701483386
32295,109a,2019-01-09 00:36:03.587870,33.98435573983036,-6.860486876500041
32296,109a,2019-01-09 01:27:13.269752,33.98642360598541,-6.855036418495063
32297,109a,2019-01-09 02:25:00.623602,33.97623200235488,-6.8652904200343565
32298,109a,2019-01-09 08:41:35.646576,33.97623200235488,-6.8652904200343565
32299,109a,2019-01-09 17:43:41.644275,33.98412737830974,-6.857047701483386
32300,109a,2019-01-09 20:27:48.587428,33.97726948786308,-6.86983823776245
32301,109a,2019-01-09 23:40:31.528112,33.97726948786308,-6.86983823776245
32302,109a,2019-01-10 01:19:44.721063,33.969692126482826,-6.870414796290888
32303,109a,2019-01-10 02:12:22.830012,33.98412737830974,-6.857047701483386
32304,109a,2019-01-10 06:50:56.907900,33.981673316211584,-6.858888554775855
32305,109a,2019-01-10 07:48:48.108740,33.98435573983036,-6.860486876500041
32306,109a,2019-01-10 14:49:08.101116,33.98182246082653,-6.862757194575937
32307,109a,2019-01-10 16:02:47.976254,33.981673316211584,-6.858888554775855
32308,109a,2019-01-10 17:50:18.898857,33.981673316211584,-6.858888554775855
32309,109a,2019-01-10 19:20:42.230948,33.98182246082653,-6.862757194575937
32310,109a,2019-01-11 03:05:33.154754,33.98182246082653,-6.862757194575937
32311,109a,2019-01-11 04:24:57.266926,33.98435573983036,-6.860486876500041
32312,109a,2019-01-11 05:24:59.742765,33.981673316211584,-6.858888554775855
32313,109a,2019-01-11 06:45:20.720302,33.98435573983036,-6.860486876500041
32314,109a,2019-01-11 08:00:06.171953,33.98182246082653,-6.862757194575937
32315,109a,2019-01-11 10:29:58.776154,33.98182246082653,-6.862757194575937
32316,109a,2019-01-11 11:47:08.804385,33.98435573983036,-6.860486876500041
32317,109a,2019-01-11 14:52:43.891225,33.981652099226075,-6.864642726443737
32318,109a,2019-01-11 19:44:38.255835,33.981673316211584,-6.858888554775855
32319,109a,2019-01-11 22:11:32.709159,33.97726948786308,-6.86983823776245
32320,109a,2019-01-12 00:46:11.028363,33.98412737830974,-6.857047701483386
32321,109a,2019-01-12 03:02:17.751387,33.97623200235488,-6.8652904200343565
32322,109a,2019-01-12 05:06:33.793016,33.97726948786308,-6.86983823776245
32323,109a,2019-01-12 08:16:18.014951,33.97623200235488,-6.8652904200343565
32324,109a,2019-01-12 09:24:34.129711,33.981673316211584,-6.858888554775855
32325,109a,2019-01-12 11:25:49.097798,33.981652099226075,-6.864642726443737
32326,109a,2019-01-12 12:19:58.670864,33.97726948786308,-6.86983823776245
32327,109a,2019-01-12 16:53:30.496855,33.98435573983036,-6.860486876500041
32328,109a,2019-01-12 19:24:14.881692,33.98182246082653,-6.862757194575937
32329,109a,2019-01-13 05:38:09.466583,33.981673316211584,-6.858888554775855
32330,109a,2019-01-13 22:56:37.824706,33.981673316211584,-6.858888554775855
32331,109a,2019-01-14 00:07:30.084926,33.98412737830974,-6.857047701483386
32332,109a,2019-01-14 01:29:13.857334,33.98435573983036,-6.860486876500041
32333,109a,2019-01-14 02:49:08.453282,33.98412737830974,-6.857047701483386
32334,109a,2019-01-14 05:47:07.868590,33.97726948786308,-6.86983823776245
32335,109a,2019-01-14 06:37:18.352279,33.981652099226075,-6.864642726443737
32336,109a,2019-01-14 10:14:12.458652,33.97623200235488,-6.8652904200343565
32337,109a,2019-01-14 16:01:37.441807,33.96586834696448,-6.871742654743565
32338,110a,2019-01-01 08:00:00.000000,33.98342121068551,-6.865313021961286
32339,110a,2019-01-01 12:32:17.357168,33.98182246082653,-6.862757194575937
32340,110a,2019-01-01 18:35:58.607530,33.98182246082653,-6.862757194575937
32341,110a,2019-01-01 21:30:57.930235,33.98342121068551,-6.865313021961286
32342,110a,2019-01-02 03:01:08.597630,33.98435573983036,-6.860486876500041
32343,110a,2019-01-02 07:08:13.988167,33.98435573983036,-6.860486876500041
32344,110a,2019-01-02 08:00:44.353497,33.97726948786308,-6.86983823776245
32345,110a,2019-01-02 12:40:34.930862,33.98342121068551,-6.865313021961286
32346,110a,2019-01-02 13:33:40.022158,33.98182246082653,-6.862757194575937
32347,110a,2019-01-02 18:29:21.067453,33.981652099226075,-6.864642726443737
32348,110a,2019-01-02 20:50:27.225806,33.98182246082653,-6.862757194575937
32349,110a,2019-01-03 01:21:57.218241,33.98342121068551,-6.865313021961286
32350,110a,2019-01-03 02:13:24.226169,33.97623200235488,-6.8652904200343565
32351,110a,2019-01-03 03:37:35.163122,33.98435573983036,-6.860486876500041
32352,110a,2019-01-03 04:41:22.948912,33.97726948786308,-6.86983823776245
32353,110a,2019-01-03 09:09:32.251795,33.98342121068551,-6.865313021961286
32354,110a,2019-01-03 10:15:06.831771,33.98435573983036,-6.860486876500041
32355,110a,2019-01-03 14:11:04.768072,33.98182246082653,-6.862757194575937
32356,110a,2019-01-03 19:18:43.226611,33.98342121068551,-6.865313021961286
32357,110a,2019-01-03 21:29:32.603869,33.98642360598541,-6.855036418495063
32358,110a,2019-01-03 23:42:05.294147,33.98435573983036,-6.860486876500041
32359,110a,2019-01-04 02:02:17.976645,33.98412737830974,-6.857047701483386
32360,110a,2019-01-04 02:53:57.882192,33.98435573983036,-6.860486876500041
32361,110a,2019-01-04 04:45:12.591673,33.98435573983036,-6.860486876500041
32362,110a,2019-01-04 06:56:07.798313,33.97914955229861,-6.868057335658201
32363,110a,2019-01-04 08:10:35.391052,33.98182246082653,-6.862757194575937
32364,110a,2019-01-04 10:39:46.870214,33.98182246082653,-6.862757194575937
32365,110a,2019-01-04 17:20:30.240617,33.98642360598541,-6.855036418495063
32366,110a,2019-01-04 20:06:24.996634,33.98182246082653,-6.862757194575937
32367,110a,2019-01-04 22:06:29.090003,33.981673316211584,-6.858888554775855
32368,110a,2019-01-05 07:34:22.372987,33.969692126482826,-6.870414796290888
32369,110a,2019-01-05 08:29:18.914807,33.98182246082653,-6.862757194575937
32370,110a,2019-01-05 10:08:35.619819,33.98435573983036,-6.860486876500041
32371,110a,2019-01-05 11:36:25.741307,33.981652099226075,-6.864642726443737
32372,110a,2019-01-05 13:31:13.443669,33.98182246082653,-6.862757194575937
32373,110a,2019-01-05 15:14:07.675370,33.98182246082653,-6.862757194575937
32374,110a,2019-01-05 18:22:48.325192,33.98435573983036,-6.860486876500041
32375,110a,2019-01-05 20:18:58.468882,33.97914955229861,-6.868057335658201
32376,110a,2019-01-06 00:49:50.512652,33.98435573983036,-6.860486876500041
32377,110a,2019-01-06 04:25:14.212191,33.981673316211584,-6.858888554775855
32378,110a,2019-01-06 08:03:49.244081,33.98182246082653,-6.862757194575937
32379,110a,2019-01-06 10:25:12.859662,33.96890880274033,-6.8783905539171695
32380,110a,2019-01-06 15:35:21.983542,33.97623200235488,-6.8652904200343565
32381,110a,2019-01-06 18:14:00.024720,33.98182246082653,-6.862757194575937
32382,110a,2019-01-06 19:05:00.263903,33.98435573983036,-6.860486876500041
32383,110a,2019-01-06 21:59:03.250229,33.98435573983036,-6.860486876500041
32384,110a,2019-01-07 01:22:45.038135,33.98342121068551,-6.865313021961286
32385,110a,2019-01-07 02:21:53.037949,33.98412737830974,-6.857047701483386
32386,110a,2019-01-07 03:36:41.336853,33.98435573983036,-6.860486876500041
32387,110a,2019-01-07 04:53:40.445005,33.98435573983036,-6.860486876500041
32388,110a,2019-01-07 08:56:02.831284,33.98182246082653,-6.862757194575937
32389,110a,2019-01-07 10:58:32.160247,33.98435573983036,-6.860486876500041
32390,110a,2019-01-07 12:17:06.997443,33.98412737830974,-6.857047701483386
32391,110a,2019-01-07 18:41:49.746071,33.98435573983036,-6.860486876500041
32392,110a,2019-01-07 20:19:22.062422,33.98435573983036,-6.860486876500041
32393,110a,2019-01-07 22:06:48.886911,33.98182246082653,-6.862757194575937
32394,110a,2019-01-07 23:10:13.251026,33.98435573983036,-6.860486876500041
32395,110a,2019-01-08 00:33:09.926578,33.96890880274033,-6.8783905539171695
32396,110a,2019-01-08 01:37:35.228712,33.97623200235488,-6.8652904200343565
32397,110a,2019-01-08 04:41:55.443013,33.98412737830974,-6.857047701483386
32398,110a,2019-01-08 05:33:54.537269,33.98435573983036,-6.860486876500041
32399,110a,2019-01-08 09:14:53.445490,33.98435573983036,-6.860486876500041
32400,110a,2019-01-08 10:15:45.050551,33.97623200235488,-6.8652904200343565
32401,110a,2019-01-08 15:24:39.772572,33.98182246082653,-6.862757194575937
32402,110a,2019-01-08 19:02:14.833625,33.981673316211584,-6.858888554775855
32403,110a,2019-01-08 19:57:41.699345,33.97726948786308,-6.86983823776245
32404,110a,2019-01-08 21:41:05.254373,33.98435573983036,-6.860486876500041
32405,110a,2019-01-09 03:06:00.920643,33.98412737830974,-6.857047701483386
32406,110a,2019-01-09 05:36:03.072664,33.98435573983036,-6.860486876500041
32407,110a,2019-01-09 07:09:14.011722,33.98182246082653,-6.862757194575937
32408,110a,2019-01-09 09:14:32.740684,33.98182246082653,-6.862757194575937
32409,110a,2019-01-09 21:30:25.761529,33.97623200235488,-6.8652904200343565
32410,110a,2019-01-09 23:04:56.953578,33.96586834696448,-6.871742654743565
32411,110a,2019-01-10 06:56:28.300820,33.97623200235488,-6.8652904200343565
32412,110a,2019-01-10 22:15:42.246647,33.98412737830974,-6.857047701483386
32413,110a,2019-01-11 03:09:31.259028,33.97623200235488,-6.8652904200343565
32414,110a,2019-01-11 04:18:19.980574,33.98412737830974,-6.857047701483386
32415,110a,2019-01-11 06:23:01.092977,33.97726948786308,-6.86983823776245
32416,110a,2019-01-11 08:01:40.173641,33.97726948786308,-6.86983823776245
32417,110a,2019-01-11 09:01:44.049940,33.98182246082653,-6.862757194575937
32418,110a,2019-01-11 10:56:03.943265,33.98435573983036,-6.860486876500041
32419,110a,2019-01-11 11:55:57.707437,33.987331186714435,-6.861415704117452
32420,110a,2019-01-12 23:55:59.813721,33.97623200235488,-6.8652904200343565
32421,110a,2019-01-13 01:45:15.824871,33.98412737830974,-6.857047701483386
32422,110a,2019-01-13 03:49:35.831989,33.981673316211584,-6.858888554775855
32423,110a,2019-01-13 06:52:32.943037,33.98435573983036,-6.860486876500041
32424,110a,2019-01-13 09:27:14.505362,33.98342121068551,-6.865313021961286
