,zone_id,date_period,zone_score
5683,ministere d'interieur,2019-01-14 20:00:00,0.0
5684,ministere d'interieur,2019-01-14 21:00:00,0.0
5685,ministere d'interieur,2019-01-14 22:00:00,0.0
5686,ministere d'interieur,2019-01-14 23:00:00,0.0
5687,ministere d'interieur,2019-01-15 00:00:00,0.0
5688,ministere d'interieur,2019-01-15 01:00:00,0.0
5689,ministere d'interieur,2019-01-15 02:00:00,0.0
5690,ministere d'interieur,2019-01-15 03:00:00,0.0
5691,ministere d'interieur,2019-01-15 04:00:00,0.0
5692,ministere d'interieur,2019-01-15 05:00:00,0.0
5693,ministere d'interieur,2019-01-15 06:00:00,0.0
5694,ministere d'interieur,2019-01-15 07:00:00,0.0
5695,faculté de médecine,2019-01-01 09:00:00,0.0
5696,faculté de médecine,2019-01-01 10:00:00,0.0
5697,faculté de médecine,2019-01-01 11:00:00,0.0
5698,faculté de médecine,2019-01-01 12:00:00,0.0
5699,faculté de médecine,2019-01-01 13:00:00,0.0
5700,faculté de médecine,2019-01-01 14:00:00,0.0
5701,faculté de médecine,2019-01-01 15:00:00,0.0
5702,faculté de médecine,2019-01-01 16:00:00,0.0
5703,faculté de médecine,2019-01-01 17:00:00,0.0
5704,faculté de médecine,2019-01-01 18:00:00,0.0
5705,faculté de médecine,2019-01-01 19:00:00,0.0
5706,faculté de médecine,2019-01-01 20:00:00,0.0
5707,faculté de médecine,2019-01-01 21:00:00,0.0
5708,faculté de médecine,2019-01-01 22:00:00,13.744600422983439
5709,faculté de médecine,2019-01-01 23:00:00,0.0
5710,faculté de médecine,2019-01-02 00:00:00,0.0
5711,faculté de médecine,2019-01-02 01:00:00,0.0
5712,faculté de médecine,2019-01-02 02:00:00,0.0
5713,faculté de médecine,2019-01-02 03:00:00,0.0
5714,faculté de médecine,2019-01-02 04:00:00,0.0
5715,faculté de médecine,2019-01-02 05:00:00,0.0
5716,faculté de médecine,2019-01-02 06:00:00,0.0
5717,faculté de médecine,2019-01-02 07:00:00,0.0
5718,faculté de médecine,2019-01-02 08:00:00,0.0
5719,faculté de médecine,2019-01-02 09:00:00,0.0
5720,faculté de médecine,2019-01-02 10:00:00,0.0
5721,faculté de médecine,2019-01-02 11:00:00,0.0
5722,faculté de médecine,2019-01-02 12:00:00,0.0
5723,faculté de médecine,2019-01-02 13:00:00,0.0
5724,faculté de médecine,2019-01-02 14:00:00,0.0
5725,faculté de médecine,2019-01-02 15:00:00,0.0
5726,faculté de médecine,2019-01-02 16:00:00,0.0
5727,faculté de médecine,2019-01-02 17:00:00,45.73388350761612
5728,faculté de médecine,2019-01-02 18:00:00,0.0
5729,faculté de médecine,2019-01-02 19:00:00,0.0
5730,faculté de médecine,2019-01-02 20:00:00,0.0
5731,faculté de médecine,2019-01-02 21:00:00,0.0
5732,faculté de médecine,2019-01-02 22:00:00,0.0
5733,faculté de médecine,2019-01-02 23:00:00,0.0
5734,faculté de médecine,2019-01-03 00:00:00,0.0
5735,faculté de médecine,2019-01-03 01:00:00,0.0
5736,faculté de médecine,2019-01-03 02:00:00,0.0
5737,faculté de médecine,2019-01-03 03:00:00,0.0
5738,faculté de médecine,2019-01-03 04:00:00,0.0
5739,faculté de médecine,2019-01-03 05:00:00,0.0
5740,faculté de médecine,2019-01-03 06:00:00,0.0
5741,faculté de médecine,2019-01-03 07:00:00,0.0
5742,faculté de médecine,2019-01-03 08:00:00,0.0
5743,faculté de médecine,2019-01-03 09:00:00,0.0
5744,faculté de médecine,2019-01-03 10:00:00,0.0
5745,faculté de médecine,2019-01-03 11:00:00,0.0
5746,faculté de médecine,2019-01-03 12:00:00,0.0
5747,faculté de médecine,2019-01-03 13:00:00,0.0
5748,faculté de médecine,2019-01-03 14:00:00,0.0
5749,faculté de médecine,2019-01-03 15:00:00,0.0
5750,faculté de médecine,2019-01-03 16:00:00,0.0
5751,faculté de médecine,2019-01-03 17:00:00,0.0
5752,faculté de médecine,2019-01-03 18:00:00,0.0
5753,faculté de médecine,2019-01-03 19:00:00,84.42911083104792
5754,faculté de médecine,2019-01-03 20:00:00,0.0
5755,faculté de médecine,2019-01-03 21:00:00,0.0
5756,faculté de médecine,2019-01-03 22:00:00,5.057997734915516
5757,faculté de médecine,2019-01-03 23:00:00,0.0
5758,faculté de médecine,2019-01-04 00:00:00,65.21823466265924
5759,faculté de médecine,2019-01-04 01:00:00,0.0
5760,faculté de médecine,2019-01-04 02:00:00,0.0
5761,faculté de médecine,2019-01-04 03:00:00,0.0
5762,faculté de médecine,2019-01-04 04:00:00,0.0
5763,faculté de médecine,2019-01-04 05:00:00,0.0
5764,faculté de médecine,2019-01-04 06:00:00,0.0
5765,faculté de médecine,2019-01-04 07:00:00,0.0
5766,faculté de médecine,2019-01-04 08:00:00,3.3347623390970087
5767,faculté de médecine,2019-01-04 09:00:00,0.0
5768,faculté de médecine,2019-01-04 10:00:00,0.0
5769,faculté de médecine,2019-01-04 11:00:00,0.28460563654276455
5770,faculté de médecine,2019-01-04 12:00:00,25.178280222037575
5771,faculté de médecine,2019-01-04 13:00:00,0.0
5772,faculté de médecine,2019-01-04 14:00:00,0.0
5773,faculté de médecine,2019-01-04 15:00:00,0.0
5774,faculté de médecine,2019-01-04 16:00:00,0.0
5775,faculté de médecine,2019-01-04 17:00:00,0.0
5776,faculté de médecine,2019-01-04 18:00:00,0.0
5777,faculté de médecine,2019-01-04 19:00:00,10.115995469831033
5778,faculté de médecine,2019-01-04 20:00:00,0.0
5779,faculté de médecine,2019-01-04 21:00:00,0.0
5780,faculté de médecine,2019-01-04 22:00:00,3.3347623390970087
5781,faculté de médecine,2019-01-04 23:00:00,0.0
5782,faculté de médecine,2019-01-05 00:00:00,0.0
5783,faculté de médecine,2019-01-05 01:00:00,0.0
5784,faculté de médecine,2019-01-05 02:00:00,2.047068148103916
5785,faculté de médecine,2019-01-05 03:00:00,0.0
5786,faculté de médecine,2019-01-05 04:00:00,0.0
5787,faculté de médecine,2019-01-05 05:00:00,0.0
5788,faculté de médecine,2019-01-05 06:00:00,0.0
5789,faculté de médecine,2019-01-05 07:00:00,0.0
5790,faculté de médecine,2019-01-05 08:00:00,0.0
5791,faculté de médecine,2019-01-05 09:00:00,10.115995469831033
5792,faculté de médecine,2019-01-05 10:00:00,0.0
5793,faculté de médecine,2019-01-05 11:00:00,0.0
5794,faculté de médecine,2019-01-05 12:00:00,0.0
5795,faculté de médecine,2019-01-05 13:00:00,25.178280222037575
5796,faculté de médecine,2019-01-05 14:00:00,0.0
5797,faculté de médecine,2019-01-05 15:00:00,0.0
5798,faculté de médecine,2019-01-05 16:00:00,0.0
5799,faculté de médecine,2019-01-05 17:00:00,0.0
5800,faculté de médecine,2019-01-05 18:00:00,0.0
5801,faculté de médecine,2019-01-05 19:00:00,0.0
5802,faculté de médecine,2019-01-05 20:00:00,0.0
5803,faculté de médecine,2019-01-05 21:00:00,0.0
5804,faculté de médecine,2019-01-05 22:00:00,0.0
5805,faculté de médecine,2019-01-05 23:00:00,0.0
5806,faculté de médecine,2019-01-06 00:00:00,2.047068148103916
5807,faculté de médecine,2019-01-06 01:00:00,0.0
5808,faculté de médecine,2019-01-06 02:00:00,0.0
5809,faculté de médecine,2019-01-06 03:00:00,0.0
5810,faculté de médecine,2019-01-06 04:00:00,0.0
5811,faculté de médecine,2019-01-06 05:00:00,0.0
5812,faculté de médecine,2019-01-06 06:00:00,0.0
5813,faculté de médecine,2019-01-06 07:00:00,10.115995469831033
5814,faculté de médecine,2019-01-06 08:00:00,3.3347623390970087
5815,faculté de médecine,2019-01-06 09:00:00,0.0
5816,faculté de médecine,2019-01-06 10:00:00,0.0
5817,faculté de médecine,2019-01-06 11:00:00,0.0
5818,faculté de médecine,2019-01-06 12:00:00,0.0
5819,faculté de médecine,2019-01-06 13:00:00,24.401761186490198
5820,faculté de médecine,2019-01-06 14:00:00,0.0
5821,faculté de médecine,2019-01-06 15:00:00,0.0
5822,faculté de médecine,2019-01-06 16:00:00,3.3347623390970087
5823,faculté de médecine,2019-01-06 17:00:00,0.0
5824,faculté de médecine,2019-01-06 18:00:00,16.78552014802505
5825,faculté de médecine,2019-01-06 19:00:00,11.727522413109533
5826,faculté de médecine,2019-01-06 20:00:00,0.0
5827,faculté de médecine,2019-01-06 21:00:00,3.3347623390970087
5828,faculté de médecine,2019-01-06 22:00:00,0.0
5829,faculté de médecine,2019-01-06 23:00:00,0.0
5830,faculté de médecine,2019-01-07 00:00:00,0.0
5831,faculté de médecine,2019-01-07 01:00:00,0.0
5832,faculté de médecine,2019-01-07 02:00:00,0.0
5833,faculté de médecine,2019-01-07 03:00:00,0.0
5834,faculté de médecine,2019-01-07 04:00:00,0.0
5835,faculté de médecine,2019-01-07 05:00:00,0.0
5836,faculté de médecine,2019-01-07 06:00:00,6.669524678194017
5837,faculté de médecine,2019-01-07 07:00:00,0.0
5838,faculté de médecine,2019-01-07 08:00:00,0.0
5839,faculté de médecine,2019-01-07 09:00:00,0.0
5840,faculté de médecine,2019-01-07 10:00:00,0.0
5841,faculté de médecine,2019-01-07 11:00:00,10.115995469831033
5842,faculté de médecine,2019-01-07 12:00:00,0.0
5843,faculté de médecine,2019-01-07 13:00:00,0.0
5844,faculté de médecine,2019-01-07 14:00:00,101.09760553116939
5845,faculté de médecine,2019-01-07 15:00:00,5.057997734915516
5846,faculté de médecine,2019-01-07 16:00:00,0.0
5847,faculté de médecine,2019-01-07 17:00:00,0.0
5848,faculté de médecine,2019-01-07 18:00:00,0.0
5849,faculté de médecine,2019-01-07 19:00:00,0.0
5850,faculté de médecine,2019-01-07 20:00:00,3.3347623390970087
5851,faculté de médecine,2019-01-07 21:00:00,0.0
5852,faculté de médecine,2019-01-07 22:00:00,0.0
5853,faculté de médecine,2019-01-07 23:00:00,0.0
5854,faculté de médecine,2019-01-08 00:00:00,0.0
5855,faculté de médecine,2019-01-08 01:00:00,0.0
5856,faculté de médecine,2019-01-08 02:00:00,0.0
5857,faculté de médecine,2019-01-08 03:00:00,0.0
5858,faculté de médecine,2019-01-08 04:00:00,0.0
5859,faculté de médecine,2019-01-08 05:00:00,0.0
5860,faculté de médecine,2019-01-08 06:00:00,0.0
5861,faculté de médecine,2019-01-08 07:00:00,0.0
5862,faculté de médecine,2019-01-08 08:00:00,179.70780024418508
5863,faculté de médecine,2019-01-08 09:00:00,0.0
5864,faculté de médecine,2019-01-08 10:00:00,0.0
5865,faculté de médecine,2019-01-08 11:00:00,0.0
5866,faculté de médecine,2019-01-08 12:00:00,0.0
5867,faculté de médecine,2019-01-08 13:00:00,0.0
5868,faculté de médecine,2019-01-08 14:00:00,0.0
5869,faculté de médecine,2019-01-08 15:00:00,0.0
5870,faculté de médecine,2019-01-08 16:00:00,0.0
5871,faculté de médecine,2019-01-08 17:00:00,0.0
5872,faculté de médecine,2019-01-08 18:00:00,0.0
5873,faculté de médecine,2019-01-08 19:00:00,0.0
5874,faculté de médecine,2019-01-08 20:00:00,5.057997734915516
5875,faculté de médecine,2019-01-08 21:00:00,0.0
5876,faculté de médecine,2019-01-08 22:00:00,0.0
5877,faculté de médecine,2019-01-08 23:00:00,0.0
5878,faculté de médecine,2019-01-09 00:00:00,0.0
5879,faculté de médecine,2019-01-09 01:00:00,0.0
5880,faculté de médecine,2019-01-09 02:00:00,0.0
5881,faculté de médecine,2019-01-09 03:00:00,0.0
5882,faculté de médecine,2019-01-09 04:00:00,0.0
5883,faculté de médecine,2019-01-09 05:00:00,0.0
5884,faculté de médecine,2019-01-09 06:00:00,13.907999520403903
5885,faculté de médecine,2019-01-09 07:00:00,0.0
5886,faculté de médecine,2019-01-09 08:00:00,37.82028605809883
5887,faculté de médecine,2019-01-09 09:00:00,0.0
5888,faculté de médecine,2019-01-09 10:00:00,0.0
5889,faculté de médecine,2019-01-09 11:00:00,5.057997734915516
5890,faculté de médecine,2019-01-09 12:00:00,0.0
5891,faculté de médecine,2019-01-09 13:00:00,0.0
5892,faculté de médecine,2019-01-09 14:00:00,18.1632428963634
5893,faculté de médecine,2019-01-09 15:00:00,0.0
5894,faculté de médecine,2019-01-09 16:00:00,0.0
5895,faculté de médecine,2019-01-09 17:00:00,0.0
5896,faculté de médecine,2019-01-09 18:00:00,0.0
5897,faculté de médecine,2019-01-09 19:00:00,34.92106492382724
5898,faculté de médecine,2019-01-09 20:00:00,0.0
5899,faculté de médecine,2019-01-09 21:00:00,5.057997734915516
5900,faculté de médecine,2019-01-09 22:00:00,13.907999520403903
5901,faculté de médecine,2019-01-09 23:00:00,0.0
5902,faculté de médecine,2019-01-10 00:00:00,0.0
5903,faculté de médecine,2019-01-10 01:00:00,0.0
5904,faculté de médecine,2019-01-10 02:00:00,0.0
5905,faculté de médecine,2019-01-10 03:00:00,0.0
5906,faculté de médecine,2019-01-10 04:00:00,0.0
5907,faculté de médecine,2019-01-10 05:00:00,0.0
5908,faculté de médecine,2019-01-10 06:00:00,0.0
5909,faculté de médecine,2019-01-10 07:00:00,0.0
5910,faculté de médecine,2019-01-10 08:00:00,25.405588717492936
5911,faculté de médecine,2019-01-10 09:00:00,13.105245161447884
5912,faculté de médecine,2019-01-10 10:00:00,0.0
5913,faculté de médecine,2019-01-10 11:00:00,0.0
5914,faculté de médecine,2019-01-10 12:00:00,0.0
5915,faculté de médecine,2019-01-10 13:00:00,0.0
5916,faculté de médecine,2019-01-10 14:00:00,7.105065883019432
5917,faculté de médecine,2019-01-10 15:00:00,13.907999520403903
5918,faculté de médecine,2019-01-10 16:00:00,13.907999520403903
5919,faculté de médecine,2019-01-10 17:00:00,5.057997734915516
5920,faculté de médecine,2019-01-10 18:00:00,38.28352538348546
5921,faculté de médecine,2019-01-10 19:00:00,0.0
5922,faculté de médecine,2019-01-10 20:00:00,0.0
5923,faculté de médecine,2019-01-10 21:00:00,0.0
5924,faculté de médecine,2019-01-10 22:00:00,0.0
5925,faculté de médecine,2019-01-10 23:00:00,0.0
5926,faculté de médecine,2019-01-11 00:00:00,0.0
5927,faculté de médecine,2019-01-11 01:00:00,0.0
5928,faculté de médecine,2019-01-11 02:00:00,0.0
5929,faculté de médecine,2019-01-11 03:00:00,0.0
5930,faculté de médecine,2019-01-11 04:00:00,41.26675684973585
5931,faculté de médecine,2019-01-11 05:00:00,0.0
5932,faculté de médecine,2019-01-11 06:00:00,0.0
5933,faculté de médecine,2019-01-11 07:00:00,0.0
5934,faculté de médecine,2019-01-11 08:00:00,61.498768400853606
5935,faculté de médecine,2019-01-11 09:00:00,0.0
5936,faculté de médecine,2019-01-11 10:00:00,0.0
5937,faculté de médecine,2019-01-11 11:00:00,0.0
5938,faculté de médecine,2019-01-11 12:00:00,10.829543467001384
5939,faculté de médecine,2019-01-11 13:00:00,13.105245161447884
5940,faculté de médecine,2019-01-11 14:00:00,2.047068148103916
5941,faculté de médecine,2019-01-11 15:00:00,72.71264899272359
5942,faculté de médecine,2019-01-11 16:00:00,0.0
5943,faculté de médecine,2019-01-11 17:00:00,97.77938224097494
5944,faculté de médecine,2019-01-11 18:00:00,37.04003378989715
5945,faculté de médecine,2019-01-11 19:00:00,13.907999520403903
5946,faculté de médecine,2019-01-11 20:00:00,7.142882858329582
5947,faculté de médecine,2019-01-11 21:00:00,0.0
5948,faculté de médecine,2019-01-11 22:00:00,18.96599725531942
5949,faculté de médecine,2019-01-11 23:00:00,0.0
5950,faculté de médecine,2019-01-12 00:00:00,0.0
5951,faculté de médecine,2019-01-12 01:00:00,0.0
5952,faculté de médecine,2019-01-12 02:00:00,0.0
5953,faculté de médecine,2019-01-12 03:00:00,0.0
5954,faculté de médecine,2019-01-12 04:00:00,0.0
5955,faculté de médecine,2019-01-12 05:00:00,0.0
5956,faculté de médecine,2019-01-12 06:00:00,0.0
5957,faculté de médecine,2019-01-12 07:00:00,0.0
5958,faculté de médecine,2019-01-12 08:00:00,13.907999520403903
5959,faculté de médecine,2019-01-12 09:00:00,0.0
5960,faculté de médecine,2019-01-12 10:00:00,0.0
5961,faculté de médecine,2019-01-12 11:00:00,10.829543467001384
5962,faculté de médecine,2019-01-12 12:00:00,0.0
5963,faculté de médecine,2019-01-12 13:00:00,0.0
5964,faculté de médecine,2019-01-12 14:00:00,2.047068148103916
5965,faculté de médecine,2019-01-12 15:00:00,0.0
5966,faculté de médecine,2019-01-12 16:00:00,18.96599725531942
5967,faculté de médecine,2019-01-12 17:00:00,0.0
5968,faculté de médecine,2019-01-12 18:00:00,0.0
5969,faculté de médecine,2019-01-12 19:00:00,0.0
5970,faculté de médecine,2019-01-12 20:00:00,0.0
5971,faculté de médecine,2019-01-12 21:00:00,13.105245161447884
5972,faculté de médecine,2019-01-12 22:00:00,48.393523239405724
5973,faculté de médecine,2019-01-12 23:00:00,0.0
5974,faculté de médecine,2019-01-13 00:00:00,0.0
5975,faculté de médecine,2019-01-13 01:00:00,10.115995469831033
5976,faculté de médecine,2019-01-13 02:00:00,3.3347623390970087
5977,faculté de médecine,2019-01-13 03:00:00,0.0
5978,faculté de médecine,2019-01-13 04:00:00,0.0
5979,faculté de médecine,2019-01-13 05:00:00,0.0
5980,faculté de médecine,2019-01-13 06:00:00,0.0
5981,faculté de médecine,2019-01-13 07:00:00,0.0
5982,faculté de médecine,2019-01-13 08:00:00,37.82028605809883
5983,faculté de médecine,2019-01-13 09:00:00,0.0
5984,faculté de médecine,2019-01-13 10:00:00,0.0
5985,faculté de médecine,2019-01-13 11:00:00,0.0
5986,faculté de médecine,2019-01-13 12:00:00,7.142882858329582
5987,faculté de médecine,2019-01-13 13:00:00,6.669524678194017
5988,faculté de médecine,2019-01-13 14:00:00,0.0
5989,faculté de médecine,2019-01-13 15:00:00,0.0
5990,faculté de médecine,2019-01-13 16:00:00,5.057997734915516
5991,faculté de médecine,2019-01-13 17:00:00,93.89189591233816
5992,faculté de médecine,2019-01-13 18:00:00,25.379268053080807
5993,faculté de médecine,2019-01-13 19:00:00,13.105245161447884
5994,faculté de médecine,2019-01-13 20:00:00,2.047068148103916
5995,faculté de médecine,2019-01-13 21:00:00,51.03723967208671
5996,faculté de médecine,2019-01-13 22:00:00,70.93835106155288
5997,faculté de médecine,2019-01-13 23:00:00,0.0
5998,faculté de médecine,2019-01-14 00:00:00,13.339049356388035
5999,faculté de médecine,2019-01-14 01:00:00,0.0
6000,faculté de médecine,2019-01-14 02:00:00,13.907999520403903
6001,faculté de médecine,2019-01-14 03:00:00,0.0
6002,faculté de médecine,2019-01-14 04:00:00,0.0
6003,faculté de médecine,2019-01-14 05:00:00,0.0
6004,faculté de médecine,2019-01-14 06:00:00,0.0
6005,faculté de médecine,2019-01-14 07:00:00,0.0
6006,faculté de médecine,2019-01-14 08:00:00,13.907999520403903
6007,faculté de médecine,2019-01-14 09:00:00,0.0
6008,faculté de médecine,2019-01-14 10:00:00,0.0
6009,faculté de médecine,2019-01-14 11:00:00,10.829543467001384
6010,faculté de médecine,2019-01-14 12:00:00,0.0
6011,faculté de médecine,2019-01-14 13:00:00,0.0
6012,faculté de médecine,2019-01-14 14:00:00,0.0
6013,faculté de médecine,2019-01-14 15:00:00,10.829543467001384
6014,faculté de médecine,2019-01-14 16:00:00,0.0
6015,faculté de médecine,2019-01-14 17:00:00,0.0
6016,faculté de médecine,2019-01-14 18:00:00,13.105245161447884
6017,faculté de médecine,2019-01-14 19:00:00,20.32127031816529
6018,faculté de médecine,2019-01-14 20:00:00,0.0
6019,faculté de médecine,2019-01-14 21:00:00,0.0
6020,faculté de médecine,2019-01-14 22:00:00,30.79891551559188
6021,faculté de médecine,2019-01-14 23:00:00,38.63828311748367
6022,faculté de médecine,2019-01-15 00:00:00,0.0
6023,faculté de médecine,2019-01-15 01:00:00,0.0
6024,faculté de médecine,2019-01-15 02:00:00,0.0
6025,faculté de médecine,2019-01-15 03:00:00,0.0
6026,faculté de médecine,2019-01-15 04:00:00,0.0
6027,faculté de médecine,2019-01-15 05:00:00,0.0
6028,faculté de médecine,2019-01-15 06:00:00,0.0
6029,faculté de médecine,2019-01-15 07:00:00,0.0
6030,transfusion sanguine,2019-01-01 09:00:00,0.0
6031,transfusion sanguine,2019-01-01 10:00:00,0.0
6032,transfusion sanguine,2019-01-01 11:00:00,0.0
6033,transfusion sanguine,2019-01-01 12:00:00,0.0
6034,transfusion sanguine,2019-01-01 13:00:00,0.0
6035,transfusion sanguine,2019-01-01 14:00:00,0.0
6036,transfusion sanguine,2019-01-01 15:00:00,0.0
6037,transfusion sanguine,2019-01-01 16:00:00,0.0
6038,transfusion sanguine,2019-01-01 17:00:00,0.0
6039,transfusion sanguine,2019-01-01 18:00:00,0.0
6040,transfusion sanguine,2019-01-01 19:00:00,0.0
6041,transfusion sanguine,2019-01-01 20:00:00,0.0
6042,transfusion sanguine,2019-01-01 21:00:00,0.0
6043,transfusion sanguine,2019-01-01 22:00:00,0.0
6044,transfusion sanguine,2019-01-01 23:00:00,0.0
6045,transfusion sanguine,2019-01-02 00:00:00,0.0
6046,transfusion sanguine,2019-01-02 01:00:00,0.0
6047,transfusion sanguine,2019-01-02 02:00:00,0.0
6048,transfusion sanguine,2019-01-02 03:00:00,0.0
6049,transfusion sanguine,2019-01-02 04:00:00,0.0
6050,transfusion sanguine,2019-01-02 05:00:00,0.0
6051,transfusion sanguine,2019-01-02 06:00:00,0.0
6052,transfusion sanguine,2019-01-02 07:00:00,0.0
6053,transfusion sanguine,2019-01-02 08:00:00,0.0
6054,transfusion sanguine,2019-01-02 09:00:00,0.0
6055,transfusion sanguine,2019-01-02 10:00:00,0.0
6056,transfusion sanguine,2019-01-02 11:00:00,0.0
6057,transfusion sanguine,2019-01-02 12:00:00,0.0
6058,transfusion sanguine,2019-01-02 13:00:00,0.0
6059,transfusion sanguine,2019-01-02 14:00:00,0.0
6060,transfusion sanguine,2019-01-02 15:00:00,0.0
6061,transfusion sanguine,2019-01-02 16:00:00,0.0
6062,transfusion sanguine,2019-01-02 17:00:00,0.0
6063,transfusion sanguine,2019-01-02 18:00:00,0.0
6064,transfusion sanguine,2019-01-02 19:00:00,0.0
6065,transfusion sanguine,2019-01-02 20:00:00,0.0
6066,transfusion sanguine,2019-01-02 21:00:00,0.0
6067,transfusion sanguine,2019-01-02 22:00:00,0.0
6068,transfusion sanguine,2019-01-02 23:00:00,0.0
6069,transfusion sanguine,2019-01-03 00:00:00,0.0
6070,transfusion sanguine,2019-01-03 01:00:00,0.0
6071,transfusion sanguine,2019-01-03 02:00:00,0.0
6072,transfusion sanguine,2019-01-03 03:00:00,0.0
6073,transfusion sanguine,2019-01-03 04:00:00,0.0
6074,transfusion sanguine,2019-01-03 05:00:00,0.0
6075,transfusion sanguine,2019-01-03 06:00:00,0.0
6076,transfusion sanguine,2019-01-03 07:00:00,0.0
6077,transfusion sanguine,2019-01-03 08:00:00,0.0
6078,transfusion sanguine,2019-01-03 09:00:00,0.0
6079,transfusion sanguine,2019-01-03 10:00:00,0.0
6080,transfusion sanguine,2019-01-03 11:00:00,0.0
6081,transfusion sanguine,2019-01-03 12:00:00,0.0
6082,transfusion sanguine,2019-01-03 13:00:00,0.0
6083,transfusion sanguine,2019-01-03 14:00:00,0.0
6084,transfusion sanguine,2019-01-03 15:00:00,0.0
6085,transfusion sanguine,2019-01-03 16:00:00,0.0
6086,transfusion sanguine,2019-01-03 17:00:00,0.0
6087,transfusion sanguine,2019-01-03 18:00:00,0.0
6088,transfusion sanguine,2019-01-03 19:00:00,0.0
6089,transfusion sanguine,2019-01-03 20:00:00,0.0
6090,transfusion sanguine,2019-01-03 21:00:00,0.0
6091,transfusion sanguine,2019-01-03 22:00:00,0.0
6092,transfusion sanguine,2019-01-03 23:00:00,0.0
6093,transfusion sanguine,2019-01-04 00:00:00,0.0
6094,transfusion sanguine,2019-01-04 01:00:00,0.0
6095,transfusion sanguine,2019-01-04 02:00:00,0.0
6096,transfusion sanguine,2019-01-04 03:00:00,0.0
6097,transfusion sanguine,2019-01-04 04:00:00,0.0
6098,transfusion sanguine,2019-01-04 05:00:00,0.0
6099,transfusion sanguine,2019-01-04 06:00:00,0.0
6100,transfusion sanguine,2019-01-04 07:00:00,0.0
6101,transfusion sanguine,2019-01-04 08:00:00,0.0
6102,transfusion sanguine,2019-01-04 09:00:00,0.0
6103,transfusion sanguine,2019-01-04 10:00:00,0.0
6104,transfusion sanguine,2019-01-04 11:00:00,0.0
6105,transfusion sanguine,2019-01-04 12:00:00,0.0
6106,transfusion sanguine,2019-01-04 13:00:00,0.0
6107,transfusion sanguine,2019-01-04 14:00:00,0.0
6108,transfusion sanguine,2019-01-04 15:00:00,0.0
6109,transfusion sanguine,2019-01-04 16:00:00,0.0
6110,transfusion sanguine,2019-01-04 17:00:00,0.0
6111,transfusion sanguine,2019-01-04 18:00:00,0.0
6112,transfusion sanguine,2019-01-04 19:00:00,0.0
6113,transfusion sanguine,2019-01-04 20:00:00,0.0
6114,transfusion sanguine,2019-01-04 21:00:00,0.0
6115,transfusion sanguine,2019-01-04 22:00:00,0.0
6116,transfusion sanguine,2019-01-04 23:00:00,0.0
6117,transfusion sanguine,2019-01-05 00:00:00,0.0
6118,transfusion sanguine,2019-01-05 01:00:00,0.0
6119,transfusion sanguine,2019-01-05 02:00:00,0.0
6120,transfusion sanguine,2019-01-05 03:00:00,0.0
6121,transfusion sanguine,2019-01-05 04:00:00,0.0
6122,transfusion sanguine,2019-01-05 05:00:00,0.0
6123,transfusion sanguine,2019-01-05 06:00:00,0.0
6124,transfusion sanguine,2019-01-05 07:00:00,0.0
6125,transfusion sanguine,2019-01-05 08:00:00,0.0
6126,transfusion sanguine,2019-01-05 09:00:00,0.0
6127,transfusion sanguine,2019-01-05 10:00:00,0.0
6128,transfusion sanguine,2019-01-05 11:00:00,0.0
6129,transfusion sanguine,2019-01-05 12:00:00,0.0
6130,transfusion sanguine,2019-01-05 13:00:00,0.0
6131,transfusion sanguine,2019-01-05 14:00:00,0.0
6132,transfusion sanguine,2019-01-05 15:00:00,0.0
6133,transfusion sanguine,2019-01-05 16:00:00,0.0
6134,transfusion sanguine,2019-01-05 17:00:00,0.0
6135,transfusion sanguine,2019-01-05 18:00:00,0.0
6136,transfusion sanguine,2019-01-05 19:00:00,0.0
6137,transfusion sanguine,2019-01-05 20:00:00,0.0
6138,transfusion sanguine,2019-01-05 21:00:00,0.0
6139,transfusion sanguine,2019-01-05 22:00:00,0.0
6140,transfusion sanguine,2019-01-05 23:00:00,0.0
6141,transfusion sanguine,2019-01-06 00:00:00,0.0
6142,transfusion sanguine,2019-01-06 01:00:00,0.0
6143,transfusion sanguine,2019-01-06 02:00:00,0.0
6144,transfusion sanguine,2019-01-06 03:00:00,0.0
6145,transfusion sanguine,2019-01-06 04:00:00,0.0
6146,transfusion sanguine,2019-01-06 05:00:00,0.0
6147,transfusion sanguine,2019-01-06 06:00:00,0.0
6148,transfusion sanguine,2019-01-06 07:00:00,0.0
6149,transfusion sanguine,2019-01-06 08:00:00,0.0
6150,transfusion sanguine,2019-01-06 09:00:00,0.0
6151,transfusion sanguine,2019-01-06 10:00:00,0.0
6152,transfusion sanguine,2019-01-06 11:00:00,0.0
6153,transfusion sanguine,2019-01-06 12:00:00,0.0
6154,transfusion sanguine,2019-01-06 13:00:00,0.0
6155,transfusion sanguine,2019-01-06 14:00:00,0.0
6156,transfusion sanguine,2019-01-06 15:00:00,25.178280222037575
6157,transfusion sanguine,2019-01-06 16:00:00,0.0
6158,transfusion sanguine,2019-01-06 17:00:00,0.0
6159,transfusion sanguine,2019-01-06 18:00:00,0.0
6160,transfusion sanguine,2019-01-06 19:00:00,0.0
6161,transfusion sanguine,2019-01-06 20:00:00,0.0
6162,transfusion sanguine,2019-01-06 21:00:00,0.0
6163,transfusion sanguine,2019-01-06 22:00:00,0.0
6164,transfusion sanguine,2019-01-06 23:00:00,0.0
