,uid,datetime,lat,lng,zone_id,datetime_clipped,ble_users
32110,133b,2019-01-03 14:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546524000000000000,7f
32111,133b,2019-01-03 22:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546552800000000000,83f
32112,133b,2019-01-04 21:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546635600000000000,138f
32113,133b,2019-01-05 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546675200000000000,"55b,59b,91b,140b,110f,113f"
32119,133b,2019-01-07 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546898400000000000,"43b,44b"
32121,133b,2019-01-08 08:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546934400000000000,"52f,56f,111f"
32124,133b,2019-01-08 11:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546945200000000000,80b
32125,133b,2019-01-09 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547020800000000000,"55b,80b,140b,45f,110f"
32130,133b,2019-01-12 22:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547330400000000000,"19b,58b"
32132,133b,2019-01-13 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547366400000000000,"55b,80b,122b,83f"
32136,133b,2019-01-14 12:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547467200000000000,19b
32153,134b,2019-01-01 18:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546365600000000000,"39b,95b,121b,128b"
32157,134b,2019-01-02 18:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546452000000000000,"19b,102b,140b,142b,111f"
32162,134b,2019-01-02 19:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546455600000000000,"56b,98b"
32164,134b,2019-01-03 18:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546538400000000000,"79b,103b,34f,116f"
32168,134b,2019-01-03 22:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546552800000000000,"56b,100b"
32170,134b,2019-01-03 23:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546556400000000000,"118a,4f"
32172,134b,2019-01-04 06:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546581600000000000,79b
32173,134b,2019-01-04 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546635600000000000,100f
32174,134b,2019-01-05 04:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546660800000000000,"98b,145b,96f"
32177,134b,2019-01-05 15:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546700400000000000,"147b,117a,8f,17f,31f"
32182,134b,2019-01-06 00:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546732800000000000,17f
32183,134b,2019-01-06 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546801200000000000,"130b,131b,142b"
32186,134b,2019-01-06 22:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546812000000000000,61b
32187,134b,2019-01-07 13:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546866000000000000,"62b,45f,67f"
32190,134b,2019-01-07 17:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546880400000000000,"39f,104f"
32192,134b,2019-01-08 08:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546934400000000000,"71b,79b"
32194,134b,2019-01-08 16:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546963200000000000,"2b,40b"
32196,134b,2019-01-09 08:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547020800000000000,"83b,100b,147b,96f"
32200,134b,2019-01-09 17:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547053200000000000,"22b,63f"
32202,134b,2019-01-09 18:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547056800000000000,"17f,49f"
32204,134b,2019-01-09 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547071200000000000,"80f,133f,91e"
32207,134b,2019-01-10 08:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547107200000000000,83b
32208,134b,2019-01-10 11:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1547118000000000000,8f
32209,134b,2019-01-10 17:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547139600000000000,79b
32210,134b,2019-01-10 20:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547150400000000000,114b
32211,134b,2019-01-10 22:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547157600000000000,"42b,46b,104b,17f,46f,63f,129f"
32218,134b,2019-01-11 19:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547233200000000000,"79b,17f"
32220,134b,2019-01-12 08:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1547280000000000000,"100b,96f"
32222,134b,2019-01-13 21:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547413200000000000,"97b,9f,8e"
32225,134b,2019-01-14 20:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547496000000000000,"137b,85f"
32243,135b,2019-01-02 18:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546452000000000000,"89b,64f"
32245,135b,2019-01-03 08:00:00.000000,33.97335103208391,-6.873990833698213,lot 2,1546502400000000000,"77b,33f,74f,97f,144f"
32250,135b,2019-01-05 22:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546725600000000000,"24b,36b,7f,37f,66f,70f,83f"
32257,135b,2019-01-06 08:00:00.000000,33.97335103208391,-6.873990833698213,lot 2,1546761600000000000,"42b,77b,117b,74f"
32261,135b,2019-01-06 18:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546797600000000000,"28b,32b"
32263,135b,2019-01-07 17:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546880400000000000,"36b,25f,106f"
32266,135b,2019-01-07 18:00:00.000000,33.97335103208391,-6.873990833698213,lot 2,1546884000000000000,117b
32267,135b,2019-01-09 11:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547031600000000000,146b
32268,135b,2019-01-09 21:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547067600000000000,"69b,100b,129b,114f,139f"
32273,135b,2019-01-10 06:00:00.000000,33.97335103208391,-6.873990833698213,lot 2,1547100000000000000,77b
32274,135b,2019-01-10 11:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547118000000000000,"67b,92b,92f,104f,77e"
32279,135b,2019-01-11 02:00:00.000000,33.9804952105402,-6.870385738101084,faculté de médecine,1547172000000000000,"7b,37b"
32281,135b,2019-01-11 08:00:00.000000,33.97335103208391,-6.873990833698213,lot 2,1547193600000000000,"42b,74f"
32283,135b,2019-01-13 18:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547402400000000000,"70b,126b,142b,60f,66f,73f"
32289,135b,2019-01-15 00:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547510400000000000,"32b,113b"
32307,136b,2019-01-01 23:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546383600000000000,5b
32308,136b,2019-01-02 06:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546408800000000000,43f
32309,136b,2019-01-02 12:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546430400000000000,69b
32310,136b,2019-01-03 08:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546502400000000000,"72b,19f"
32312,136b,2019-01-03 12:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546516800000000000,"17b,69b,64f,66f,73f,138f"
32318,136b,2019-01-04 14:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546610400000000000,"6b,6f,44f"
32321,136b,2019-01-05 04:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546660800000000000,"24b,6f,145f"
32324,136b,2019-01-06 08:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546761600000000000,"72b,85b,105b,145f"
32328,136b,2019-01-06 11:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546772400000000000,92b
32329,136b,2019-01-07 20:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546891200000000000,"53b,72b,73f,104f"
32333,136b,2019-01-08 08:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1546934400000000000,"105b,43f,115f"
32336,136b,2019-01-08 16:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546963200000000000,5b
32337,136b,2019-01-09 08:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1547020800000000000,"72b,27f"
32339,136b,2019-01-09 12:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547035200000000000,"40b,98b,30f,43f"
32343,136b,2019-01-09 21:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547067600000000000,"63b,110b,2f"
32346,136b,2019-01-10 08:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1547107200000000000,"60b,85b,6f,19f"
32350,136b,2019-01-10 15:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547132400000000000,"28b,45a,16f,66e"
32354,136b,2019-01-10 17:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1547139600000000000,145f
32355,136b,2019-01-11 01:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547168400000000000,"5b,63b"
32357,136b,2019-01-11 02:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1547172000000000000,"105b,43f"
32359,136b,2019-01-13 10:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547373600000000000,111b
32360,136b,2019-01-13 11:00:00.000000,33.9804952105402,-6.870385738101084,faculté de médecine,1547377200000000000,106b
32361,136b,2019-01-13 15:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547391600000000000,"25f,50f"
32363,136b,2019-01-13 19:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547406000000000000,"39b,142b,43f"
32366,136b,2019-01-14 15:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547478000000000000,"9b,66b,23f"
32369,136b,2019-01-14 18:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547488800000000000,"6f,130f"
32371,136b,2019-01-14 19:00:00.000000,33.980690375401714,-6.8668030336053,Banque postale,1547492400000000000,"46b,6f"
32395,137b,2019-01-01 20:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1546372800000000000,"127b,80a"
32397,137b,2019-01-02 08:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546416000000000000,"17b,36b,93b,111b"
32401,137b,2019-01-02 11:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1546426800000000000,"5b,127b"
32403,137b,2019-01-02 17:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546448400000000000,"129b,60f"
32405,137b,2019-01-04 23:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1546642800000000000,47f
32406,137b,2019-01-05 02:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1546653600000000000,"11b,35f,102f"
32409,137b,2019-01-05 13:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1546693200000000000,"149b,93f,116f"
32412,137b,2019-01-08 20:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1546977600000000000,"21b,64b,37f"
32415,137b,2019-01-09 14:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547042400000000000,"37b,82b"
32417,137b,2019-01-10 02:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547085600000000000,92f
32418,137b,2019-01-10 17:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547139600000000000,"109b,142b"
32420,137b,2019-01-10 21:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547154000000000000,"25f,66f,149f,7e"
32424,137b,2019-01-11 14:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547215200000000000,"7b,24b"
32426,137b,2019-01-13 11:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547377200000000000,64f
32427,137b,2019-01-13 16:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547395200000000000,88b
32428,137b,2019-01-14 01:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547427600000000000,102a
32429,137b,2019-01-14 12:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547467200000000000,"17b,77b"
32431,137b,2019-01-14 20:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547496000000000000,"134b,85f"
32454,138b,2019-01-01 21:00:00.000000,33.96890880274032,-6.8783905539171695,ENSET,1546376400000000000,"65b,77b,108f"
32457,138b,2019-01-04 21:00:00.000000,33.9804952105402,-6.870385738101084,faculté de médecine,1546635600000000000,45b
32458,138b,2019-01-06 08:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1546761600000000000,"42f,107f"
32460,138b,2019-01-06 17:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1546794000000000000,"21f,47f,77f"
32463,138b,2019-01-08 22:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1546984800000000000,"25b,48f"
32465,138b,2019-01-08 23:00:00.000000,33.969692126482826,-6.870414796290888,hopital militaire,1546988400000000000,"8b,36f"
32467,138b,2019-01-09 02:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1546999200000000000,"12b,119f"
32469,138b,2019-01-09 16:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1547049600000000000,1b
32470,138b,2019-01-09 22:00:00.000000,33.96890880274032,-6.8783905539171695,ENSET,1547071200000000000,74f
32471,138b,2019-01-10 09:00:00.000000,33.969692126482826,-6.870414796290888,hopital militaire,1547110800000000000,"8b,88b"
32473,138b,2019-01-11 08:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1547193600000000000,"26b,42f,72f,119f"
32477,138b,2019-01-11 23:00:00.000000,33.969692126482826,-6.870414796290888,hopital militaire,1547247600000000000,81f
32478,138b,2019-01-12 11:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1547290800000000000,47f
32479,138b,2019-01-12 15:00:00.000000,33.9804952105402,-6.870385738101084,faculté de médecine,1547305200000000000,"70b,41f,115f"
32482,138b,2019-01-13 15:00:00.000000,33.987331186714435,-6.8614157041174515,Ena,1547391600000000000,70f
32483,138b,2019-01-13 18:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547402400000000000,"71b,84b,2f,41f,65f"
32488,138b,2019-01-14 08:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1547452800000000000,"26b,107f"
32490,138b,2019-01-14 13:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1547470800000000000,"76b,113f"
32492,138b,2019-01-14 19:00:00.000000,33.96586834696448,-6.871742654743565,ministere d'interieur,1547492400000000000,"77f,81f"
32494,138b,2019-01-14 22:00:00.000000,33.969692126482826,-6.870414796290888,hopital militaire,1547503200000000000,"81b,88b,21f,81f,93f"
32520,139b,2019-01-01 21:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546376400000000000,"39b,68b,143b,31f"
32524,139b,2019-01-01 22:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546380000000000000,"28f,46f"
32526,139b,2019-01-02 09:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546419600000000000,"29b,52b,26a"
32529,139b,2019-01-03 02:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546480800000000000,43b
32530,139b,2019-01-03 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546552800000000000,"36b,54b,131b,133f"
32534,139b,2019-01-04 08:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546588800000000000,10b
32535,139b,2019-01-04 09:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546592400000000000,"29b,36b"
32537,139b,2019-01-04 16:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546617600000000000,"56b,125b,46f"
32540,139b,2019-01-04 21:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546635600000000000,"86b,2f"
32542,139b,2019-01-04 22:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546639200000000000,"43b,8f"
32544,139b,2019-01-06 21:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546808400000000000,"75b,101b,67f,85f"
32548,139b,2019-01-07 20:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546891200000000000,"18b,125b,128b,46f,128f"
32553,139b,2019-01-08 08:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546934400000000000,"23b,78b,125b,62f"
32557,139b,2019-01-08 13:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546952400000000000,"118b,2f"
32559,139b,2019-01-08 22:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1546984800000000000,"73b,112b,125b,59f,77f"
32564,139b,2019-01-09 14:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547042400000000000,"46b,116f,133f"
32567,139b,2019-01-10 05:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547096400000000000,43b
32568,139b,2019-01-11 02:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547172000000000000,48b
32569,139b,2019-01-11 18:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547229600000000000,"58b,101b,121b,130b,41a,2f,24f"
32576,139b,2019-01-11 20:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547236800000000000,3b
32577,139b,2019-01-12 19:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547319600000000000,"63b,75b,113b,148b,34f"
32582,139b,2019-01-13 08:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547366400000000000,"15b,52b,56b,28f,46f,62f"
32588,139b,2019-01-13 12:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547380800000000000,"59b,124b"
32590,139b,2019-01-13 17:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547398800000000000,"75b,111b"
32592,139b,2019-01-13 18:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1547402400000000000,"43b,69f,133f"
32595,139b,2019-01-14 08:00:00.000000,33.98642360598541,-6.855036418495063,hopital ,1547452800000000000,"128b,8f"
32597,139b,2019-01-14 12:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547467200000000000,"144b,34f"
32614,140b,2019-01-01 17:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546362000000000000,113f
32615,140b,2019-01-01 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546376400000000000,"18b,90b,91b,131b,39f"
32620,140b,2019-01-02 06:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546408800000000000,91b
32621,140b,2019-01-02 18:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546452000000000000,"19b,102b,134b,142b,111f"
32626,140b,2019-01-02 21:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546462800000000000,"28b,31b,51b,102b,143b,148b,31f,85f,96f,136f"
32636,140b,2019-01-03 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546502400000000000,"63f,80f,83f,138f"
32640,140b,2019-01-04 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546639200000000000,"2b,18b,138f"
32643,140b,2019-01-05 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546675200000000000,"55b,59b,91b,133b,110f,113f"
32649,140b,2019-01-07 12:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1546862400000000000,"36b,114b"
32651,140b,2019-01-07 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546894800000000000,"114b,17f"
32653,140b,2019-01-08 12:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1546948800000000000,80f
32654,140b,2019-01-08 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546974000000000000,"28b,90b"
32656,140b,2019-01-09 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547020800000000000,"55b,80b,133b,45f,110f"
32661,140b,2019-01-09 22:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547071200000000000,"27b,124b,101f"
32664,140b,2019-01-10 08:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547107200000000000,"55b,80b,122b,110f,138f"
32669,140b,2019-01-10 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547157600000000000,"18b,58b,117b"
32672,140b,2019-01-11 19:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547233200000000000,"62b,10f"
32674,140b,2019-01-12 13:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547298000000000000,60b
32675,140b,2019-01-12 17:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547312400000000000,"96b,45f"
32677,140b,2019-01-13 03:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547348400000000000,138f
32678,140b,2019-01-13 19:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547406000000000000,"76b,95b,103b,8f"
32682,140b,2019-01-13 21:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547413200000000000,"59b,63f"
32684,140b,2019-01-14 02:00:00.000000,33.98342121068551,-6.865313021961286,lot 1,1547431200000000000,110f
32685,140b,2019-01-14 22:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547503200000000000,"18b,58b,124b,130b,143b,108f"
32703,141b,2019-01-03 22:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546552800000000000,"29b,47b,147b,24f,34f"
32708,141b,2019-01-04 09:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1546592400000000000,24f
32709,141b,2019-01-04 18:00:00.000000,33.981673316211584,-6.858888554775856,CHU,1546624800000000000,115e
32710,141b,2019-01-07 17:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546880400000000000,"61b,94b"
32712,141b,2019-01-07 18:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1546884000000000000,"4b,27b,50b"
32715,141b,2019-01-08 08:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1546934400000000000,"63b,68b,132b"
32718,141b,2019-01-08 15:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1546959600000000000,132b
32719,141b,2019-01-08 22:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1546984800000000000,"29b,44b,100b,31f"
32723,141b,2019-01-09 02:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1546999200000000000,16f
32724,141b,2019-01-09 09:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1547024400000000000,"130b,4f,133f"
32727,141b,2019-01-09 12:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1547035200000000000,"63b,67b,109f"
32730,141b,2019-01-10 03:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1547089200000000000,24f
32731,141b,2019-01-12 17:00:00.000000,33.98435573983036,-6.860486876500041,Faculté,1547312400000000000,"47b,64b,145b,78f"
32735,141b,2019-01-12 21:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1547326800000000000,"63b,65b,121f"
32738,141b,2019-01-13 11:00:00.000000,33.987331186714435,-6.8614157041174515,Ena,1547377200000000000,23b
32739,141b,2019-01-13 22:00:00.000000,33.984127378309736,-6.857047701483387,faculté de médecine,1547416800000000000,"128b,70f"
32741,141b,2019-01-14 12:00:00.000000,33.98730595162241,-6.864568317986064,faculté economique et juridique,1547467200000000000,109f
32755,142b,2019-01-01 23:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546383600000000000,"120b,9f,62f"
32758,142b,2019-01-02 12:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546430400000000000,119a
32759,142b,2019-01-02 17:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546448400000000000,19b
32760,142b,2019-01-02 18:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546452000000000000,"19b,102b,134b,140b,111f"
32765,142b,2019-01-03 13:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546520400000000000,60b
32766,142b,2019-01-03 15:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546527600000000000,"115a,56f"
32768,142b,2019-01-03 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546542000000000000,"18b,116b"
32770,142b,2019-01-03 22:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546552800000000000,130f
32771,142b,2019-01-05 11:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546686000000000000,"118b,37f"
32773,142b,2019-01-05 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546714800000000000,"36b,51b,83b,125b,39f"
32778,142b,2019-01-06 08:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546761600000000000,"18b,109f"
32780,142b,2019-01-06 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546801200000000000,"130b,131b,134b"
32783,142b,2019-01-06 21:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546808400000000000,"124b,146b"
32785,142b,2019-01-07 08:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1546848000000000000,"18b,19b,131b,56f,109e"
32790,142b,2019-01-08 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1546981200000000000,"26b,61b,109f,45e"
32794,142b,2019-01-09 08:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547020800000000000,"18b,131b"
32796,142b,2019-01-09 11:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547031600000000000,"58b,105b"
32798,142b,2019-01-09 19:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547060400000000000,56f
32799,142b,2019-01-09 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547067600000000000,"51b,87b,32a"
32802,142b,2019-01-10 17:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547139600000000000,"109b,137b"
32804,142b,2019-01-10 18:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547143200000000000,57b
32805,142b,2019-01-10 19:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547146800000000000,"124b,63f"
32807,142b,2019-01-10 22:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547157600000000000,144f
32808,142b,2019-01-11 16:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547222400000000000,"18b,29a"
32810,142b,2019-01-11 22:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547244000000000000,"22b,28b,51b,117b,121b,124b,2f"
32817,142b,2019-01-12 19:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547319600000000000,"56f,63f"
32819,142b,2019-01-12 20:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547323200000000000,"119b,145b,9f,62f"
32823,142b,2019-01-13 08:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547366400000000000,111f
32824,142b,2019-01-13 10:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547373600000000000,106b
32825,142b,2019-01-13 15:00:00.000000,33.97623200235488,-6.8652904200343565,IAV,1547391600000000000,"78b,127b,58f,147f"
32829,142b,2019-01-13 18:00:00.000000,33.977269487863076,-6.86983823776245,hopital cheikh zaid,1547402400000000000,"70b,126b,135b,60f,66f,73f"
32835,142b,2019-01-13 19:00:00.000000,33.97914955229861,-6.868057335658201,INPT,1547406000000000000,"39b,136b,43f"
32838,142b,2019-01-13 22:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547416800000000000,"63f,80f"
32840,142b,2019-01-14 21:00:00.000000,33.98182246082653,-6.862757194575938,INSEA,1547499600000000000,"2b,90b"
32842,142b,2019-01-15 06:00:00.000000,33.981652099226075,-6.864642726443738,campus irfane,1547532000000000000,"131b,130f"
